brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,price
Hyundai,Manual,2016.0,Petrol,1591.0,54309.0,9020.0
Tata,Manual,2017.0,Petrol,1193.0,53944.0,4576.0
Renault,Manual,2018.0,Diesel,1461.0,29232.0,9361.0
Mahindra,Automatic,2020.0,Diesel,2179.0,59594.0,16885.0
Hyundai,Manual,2018.0,Petrol,1197.0,81961.0,7227.0
KIA,Manual,2022.0,Petrol,1353.0,20460.0,16709.0
Volkswagen,Manual,2022.0,Petrol,999.0,7749.0,15718.999999999998
Ford,Manual,2013.0,Diesel,1498.0,68381.0,5841.0
KIA,Automatic,2019.0,Petrol,1353.0,29077.0,16191.999999999998
KIA,Manual,2022.0,Petrol,1353.0,20581.0,16984.0
Maruti,Automatic,2014.0,Petrol,998.0,44535.0,4091.9999999999995
Maruti,Manual,2012.0,Petrol,1197.0,104807.0,3828.0
Maruti,Manual,2018.0,Petrol,1197.0,19437.0,7106.0
Hyundai,Manual,2018.0,Petrol,1197.0,4893.0,6138.0
Tata,Manual,2017.0,Petrol,1199.0,67872.0,4367.0
Renault,Automatic,2022.0,Petrol,999.0,35860.0,7315.0
Nissan,Manual,2013.0,Petrol,1598.0,101262.0,4763.0
Maruti,Automatic,2014.0,Petrol,998.0,10558.0,4367.0
Maruti,Manual,2015.0,Petrol,1197.0,74945.0,4983.0
Maruti,Automatic,2022.0,Petrol,1197.0,16023.0,8128.999999999999
Maruti,Manual,2014.0,Petrol,998.0,63792.0,2893.0
Maruti,Automatic,2019.0,Petrol,1197.0,21955.0,7436.0
KIA,Automatic,2022.0,Diesel,1493.0,28064.0,19349.0
Maruti,Automatic,2023.0,Petrol,998.0,7370.0,6952.0
Maruti,Automatic,2014.0,Petrol,998.0,71320.0,4003.9999999999995
Hyundai,Automatic,2018.0,Petrol,1591.0,19936.0,10472.0
KIA,Automatic,2020.0,Petrol,998.0,54309.0,11836.0
Nissan,Manual,2014.0,Diesel,1461.0,96242.0,5962.0
Hyundai,Manual,2013.0,Petrol,814.0,46840.0,2695.0
Nissan,Manual,2021.0,Petrol,999.0,27578.0,6930.0
Hyundai,Automatic,2018.0,Petrol,1197.0,52442.0,6457.0
Tata,Automatic,2020.0,Petrol,1199.0,80167.0,8150.999999999999
Honda,Automatic,2016.0,Petrol,1497.0,54517.0,8635.0
Maruti,Manual,2017.0,Petrol,1373.0,78030.0,8657.0
Maruti,Manual,2014.0,Petrol,1373.0,86694.0,5621.0
Maruti,Automatic,2020.0,Petrol,998.0,40407.0,5225.0
Maruti,Manual,2015.0,Diesel,1248.0,54109.0,5401.0
Tata,Manual,2020.0,Petrol,1199.0,49439.0,6116.0
KIA,Manual,2022.0,Petrol,1353.0,34444.0,17677.0
Hyundai,Automatic,2021.0,Petrol,1086.0,29384.0,5973.0
Hyundai,Automatic,2021.0,Petrol,998.0,42031.0,11407.0
Nissan,Manual,2022.0,Petrol,999.0,66387.0,8172.999999999999
Hyundai,Manual,2015.0,Petrol,1197.0,66669.0,4939.0
Maruti,Manual,2013.0,Petrol,998.0,59116.0,3696.0
Maruti,Automatic,2021.0,Petrol,1197.0,31935.0,9185.0
KIA,Automatic,2021.0,Petrol,998.0,35983.0,10868.0
Maruti,Manual,2016.0,Petrol,796.0,39283.0,3740.0
Maruti,Manual,2020.0,Petrol,1197.0,27503.0,6754.0
Maruti,Manual,2020.0,CNG,796.0,56236.0,5313.0
Tata,Manual,2023.0,Petrol,1199.0,6593.0,6908.0
Mahindra,Manual,2017.0,Petrol,1198.0,41445.0,5093.0
Honda,Manual,2019.0,Petrol,1199.0,22789.0,7612.0
Nissan,Automatic,2021.0,Petrol,999.0,38777.0,8965.0
Maruti,Manual,2013.0,Petrol,1197.0,41105.0,4532.0
Hyundai,Manual,2019.0,Petrol,1086.0,27402.0,4653.0
Maruti,Manual,2016.0,Petrol,998.0,82125.0,4477.0
Maruti,Manual,2015.0,Petrol,1197.0,54321.0,5478.0
Hyundai,Manual,2022.0,Petrol,1086.0,19760.0,6039.0
Maruti,Automatic,2022.0,Petrol,1462.0,12911.0,14509.0
Honda,Manual,2020.0,Petrol,1199.0,32806.0,8095.999999999999
KIA,Manual,2020.0,Petrol,1353.0,34499.0,14751.0
Mahindra,Manual,2023.0,Diesel,2184.0,21597.0,17556.0
Honda,Manual,2016.0,Petrol,1497.0,57922.0,6501.0
Maruti,Manual,2022.0,Petrol,796.0,9314.0,4829.0
Hyundai,Automatic,2013.0,Petrol,1197.0,79159.0,4411.0
Maruti,Automatic,2014.0,Petrol,998.0,50222.0,4235.0
Tata,Manual,2023.0,Petrol,1199.0,20220.0,12056.0
Tata,Manual,2019.0,Petrol,1199.0,31029.0,5852.0
Hyundai,Manual,2021.0,Petrol,1197.0,29729.0,7392.0
Hyundai,Manual,2015.0,Petrol,1197.0,16847.0,4906.0
Ford,Automatic,2018.0,Petrol,1497.0,46089.0,8888.0
Hyundai,Manual,2018.0,Petrol,1591.0,73474.0,9152.0
Hyundai,Manual,2019.0,Petrol,1197.0,46693.0,5599.0
Hyundai,Automatic,2019.0,Petrol,998.0,64222.0,9768.0
KIA,Manual,2022.0,Petrol,1353.0,12159.0,14850.0
KIA,Automatic,2021.0,Diesel,1493.0,42363.0,14003.0
Tata,Manual,2021.0,Petrol,1199.0,13335.0,9130.0
Maruti,Manual,2015.0,Petrol,1197.0,34170.0,6193.0
Maruti,Manual,2015.0,Petrol,998.0,59940.0,4114.0
Hyundai,Manual,2014.0,Petrol,1197.0,36717.0,4664.0
Maruti,Manual,2017.0,Petrol,1197.0,56433.0,6303.0
Renault,Manual,2020.0,Petrol,999.0,29736.0,5093.0
Hyundai,Automatic,2022.0,Petrol,998.0,7060.0,13750.0
Maruti,Automatic,2022.0,Petrol,1197.0,29039.0,10043.0
Hyundai,Automatic,2020.0,Petrol,1197.0,6273.0,8084.999999999999
Ford,Manual,2018.0,Diesel,1498.0,61146.0,6765.0
Renault,Automatic,2018.0,Petrol,999.0,16242.0,4609.0
Maruti,Manual,2014.0,Diesel,1248.0,94078.0,5929.0
Mahindra,Manual,2018.0,Diesel,2179.0,50013.0,14333.0
KIA,Manual,2020.0,Diesel,1493.0,47174.0,11704.0
Maruti,Automatic,2021.0,Petrol,1197.0,9867.0,8987.0
Hyundai,Manual,2018.0,Petrol,1197.0,44614.0,6061.0
KIA,Manual,2021.0,Petrol,1497.0,22145.0,12969.0
Hyundai,Manual,2013.0,Petrol,1197.0,97143.0,3652.0
KIA,Automatic,2020.0,Petrol,1353.0,29275.0,15455.0
Volkswagen,Automatic,2019.0,Diesel,1498.0,33647.0,12386.0
Hyundai,Automatic,2019.0,Petrol,1197.0,45717.0,8029.999999999999
Hyundai,Manual,2021.0,Petrol,998.0,23592.0,11110.0
MG,Automatic,2019.0,Petrol,1451.0,28869.0,15268.0
Maruti,Automatic,2015.0,Petrol,998.0,47926.0,4642.0
Honda,Automatic,2018.0,Petrol,1498.0,31254.0,7612.0
Hyundai,Automatic,2019.0,Petrol,1197.0,86712.0,6325.0
Hyundai,Manual,2020.0,Petrol,1497.0,25709.0,11242.0
Ford,Automatic,2016.0,Petrol,1499.0,37728.0,7996.999999999999
Maruti,Automatic,2018.0,Petrol,998.0,44678.0,5302.0
Maruti,Manual,2017.0,Petrol,998.0,65553.0,4499.0
Hyundai,Manual,2021.0,Petrol,998.0,25926.0,11198.0
Maruti,Automatic,2018.0,Petrol,1197.0,34282.0,5951.0
Hyundai,Manual,2021.0,Petrol,1497.0,20492.0,12012.0
Honda,Automatic,2017.0,Petrol,1497.0,91302.0,9097.0
Maruti,Manual,2012.0,Diesel,1248.0,78546.0,6699.0
Honda,Automatic,2013.0,Petrol,1497.0,63790.0,5456.0
Honda,Manual,2015.0,Petrol,1198.0,98010.0,3861.0
Maruti,Manual,2017.0,Petrol,1373.0,42088.0,9350.0
Hyundai,Manual,2013.0,Petrol,814.0,17366.0,2948.0
Tata,Automatic,2021.0,Petrol,1199.0,8751.0,7886.999999999999
Mahindra,Automatic,2021.0,Petrol,1997.0,23204.0,16378.999999999998
Renault,Manual,2018.0,Petrol,799.0,18596.0,3883.0
Maruti,Automatic,2020.0,Petrol,1462.0,27426.0,10637.0
Toyota,Automatic,2021.0,Petrol,1197.0,16893.0,8910.0
Renault,Automatic,2019.0,Petrol,999.0,19573.0,4774.0
Maruti,Automatic,2021.0,Petrol,1462.0,40099.0,12331.0
Hyundai,Manual,2017.0,Petrol,1591.0,50321.0,9042.0
Honda,Manual,2019.0,Diesel,1498.0,24933.0,12078.0
Maruti,Manual,2013.0,Petrol,796.0,63551.0,2882.0
Maruti,Manual,2013.0,Petrol,1197.0,44308.0,5115.0
Maruti,Manual,2012.0,Petrol,998.0,58972.0,3421.0
Toyota,Manual,2021.0,Petrol,1197.0,25206.0,8723.0
Toyota,Automatic,2023.0,Petrol,1197.0,24320.0,10868.0
Mahindra,Automatic,2021.0,Petrol,1997.0,36469.0,14839.0
Tata,Automatic,2015.0,Petrol,624.0,27764.0,2640.0
Renault,Manual,2020.0,Petrol,999.0,25078.0,7040.0
Hyundai,Manual,2017.0,Petrol,1591.0,42923.0,10494.0
Hyundai,Manual,2022.0,Petrol,1086.0,33093.0,6446.0
Tata,Manual,2018.0,Petrol,1198.0,59693.0,8051.999999999999
Renault,Automatic,2020.0,Petrol,999.0,17254.0,5313.0
Maruti,Manual,2018.0,Petrol,998.0,64103.0,3828.0
Maruti,Manual,2013.0,Petrol,1197.0,76584.0,5126.0
Tata,Automatic,2023.0,Diesel,1497.0,25005.0,15136.0
Hyundai,Automatic,2020.0,Petrol,1197.0,53700.0,7172.0
Renault,Automatic,2018.0,Petrol,999.0,33992.0,4730.0
Hyundai,Manual,2022.0,Petrol,998.0,27660.0,10890.0
Maruti,Manual,2015.0,Petrol,998.0,22518.0,3696.0
Hyundai,Manual,2021.0,Petrol,1197.0,44329.0,5951.0
Honda,Automatic,2018.0,Petrol,1497.0,75347.0,8734.0
KIA,Automatic,2022.0,Petrol,1353.0,21693.0,17941.0
Maruti,Automatic,2021.0,Petrol,1462.0,12766.0,11066.0
Hyundai,Manual,2018.0,Petrol,1197.0,72246.0,7535.0
Hyundai,Manual,2018.0,Petrol,1197.0,72076.0,5412.0
MG,Automatic,2020.0,Petrol,1451.0,23157.0,17281.0
Honda,Manual,2022.0,Petrol,1497.0,27983.0,11594.0
Hyundai,Manual,2017.0,Petrol,1591.0,54360.0,10076.0
Maruti,Manual,2020.0,Petrol,1197.0,23902.0,7996.999999999999
Maruti,Manual,2015.0,Petrol,1197.0,33371.0,5863.0
Hyundai,Manual,2015.0,Petrol,1197.0,9160.0,5896.0
Tata,Manual,2017.0,Petrol,1199.0,59454.0,5467.0
Tata,Automatic,2021.0,Petrol,1199.0,30711.0,7601.0
Renault,Manual,2019.0,Petrol,999.0,33950.0,7436.0
Maruti,Manual,2020.0,Petrol,1197.0,40140.0,7568.0
Hyundai,Manual,2013.0,Petrol,1197.0,67397.0,4345.0
Renault,Manual,2017.0,Petrol,1498.0,65693.0,7282.0
Tata,Manual,2021.0,Petrol,1199.0,13039.0,8668.0
Maruti,Manual,2017.0,Petrol,1197.0,97769.0,6831.0
Maruti,Manual,2013.0,Petrol,1197.0,28540.0,4741.0
Hyundai,Manual,2020.0,Petrol,1497.0,85112.0,13222.0
Hyundai,Manual,2014.0,Petrol,1197.0,32015.0,4609.0
MG,Manual,2020.0,Petrol,1451.0,25226.0,15828.999999999998
Honda,Manual,2018.0,Petrol,1199.0,24835.0,6677.0
Honda,Manual,2016.0,Petrol,1199.0,38364.0,5819.0
Nissan,Automatic,2022.0,Petrol,999.0,15680.0,10318.0
MG,Automatic,2019.0,Petrol,1451.0,29265.0,16136.999999999998
Maruti,Manual,2013.0,Petrol,998.0,90273.0,3520.0
Maruti,Manual,2022.0,Petrol,998.0,15445.0,5093.0
MG,Automatic,2019.0,Petrol,1451.0,63876.0,15345.0
Tata,Automatic,2022.0,Petrol,1199.0,20082.0,8998.0
Maruti,Automatic,2021.0,Petrol,1197.0,42378.0,8811.0
Honda,Manual,2017.0,Petrol,1497.0,60748.0,8272.0
Hyundai,Manual,2020.0,Petrol,1197.0,44412.0,6512.0
Maruti,Manual,2016.0,Petrol,1197.0,96098.0,6039.0
Ford,Manual,2016.0,Diesel,1498.0,86925.0,6952.0
Maruti,Automatic,2018.0,Petrol,998.0,30370.0,4433.0
Renault,Automatic,2017.0,Petrol,1498.0,27930.0,7579.0
Maruti,Automatic,2014.0,Petrol,998.0,51839.0,4191.0
Hyundai,Manual,2014.0,Petrol,1197.0,86355.0,4323.0
Maruti,Manual,2023.0,Petrol,1462.0,22505.0,13090.0
KIA,Manual,2020.0,Diesel,1493.0,58156.0,11484.0
Skoda,Manual,2013.0,Petrol,1598.0,85375.0,4180.0
Tata,Manual,2018.0,Petrol,1198.0,71477.0,8976.0
Maruti,Manual,2014.0,Petrol,796.0,32335.0,2871.0
Maruti,Manual,2017.0,Petrol,1197.0,43222.0,6908.0
Mahindra,Automatic,2019.0,Diesel,2179.0,68709.0,17303.0
Maruti,Manual,2017.0,Petrol,998.0,67698.0,3740.0
Ford,Manual,2013.0,Diesel,1498.0,72053.0,4499.0
KIA,Automatic,2021.0,Petrol,1497.0,44608.0,15850.999999999998
Maruti,Manual,2021.0,Petrol,1462.0,22493.0,10890.0
Tata,Manual,2021.0,Petrol,1199.0,28837.0,8437.0
Honda,Automatic,2019.0,Petrol,1199.0,59917.0,7524.0
Maruti,Automatic,2017.0,Petrol,998.0,74922.0,5214.0
Maruti,Manual,2018.0,Petrol,1197.0,55108.0,7623.0
Mahindra,Manual,2022.0,Petrol,1997.0,7783.0,15400.0
Hyundai,Automatic,2019.0,Petrol,1197.0,44304.0,6919.0
Maruti,Automatic,2014.0,Petrol,998.0,36353.0,4091.9999999999995
Mahindra,Manual,2022.0,Petrol,1997.0,16062.0,22055.0
Renault,Manual,2020.0,Petrol,799.0,22414.0,4686.0
Ford,Manual,2016.0,Diesel,1498.0,88563.0,7524.0
Maruti,Manual,2015.0,Petrol,998.0,48733.0,3696.0
Volkswagen,Automatic,2014.0,Petrol,1197.0,73196.0,5973.0
MG,Manual,2020.0,Petrol,1451.0,38996.0,15729.999999999998
Hyundai,Automatic,2019.0,Petrol,1197.0,36673.0,8261.0
Mahindra,Manual,2017.0,Diesel,2179.0,64080.0,12859.0
Hyundai,Manual,2015.0,Petrol,814.0,46268.0,3388.0
KIA,Manual,2021.0,Petrol,1497.0,21215.0,13046.0
Tata,Automatic,2023.0,Petrol,1199.0,7630.0,10659.0
Hyundai,Manual,2017.0,Petrol,1197.0,42284.0,7139.0
Datsun,Manual,2017.0,Petrol,1198.0,44741.0,3509.0
MG,Automatic,2021.0,Petrol,1451.0,25091.0,17776.0
Hyundai,Automatic,2015.0,Petrol,1197.0,72101.0,5291.0
Maruti,Manual,2015.0,Petrol,998.0,83697.0,3311.0
Honda,Automatic,2015.0,Petrol,1497.0,64747.0,6930.0
Maruti,Manual,2022.0,Petrol,1462.0,23745.0,11737.0
Ford,Automatic,2018.0,Petrol,1497.0,60153.0,8745.0
Maruti,Manual,2014.0,Petrol,1197.0,73069.0,4873.0
Hyundai,Manual,2016.0,Petrol,1591.0,54544.0,7183.0
Maruti,Manual,2015.0,Petrol,998.0,63080.0,3509.0
Hyundai,Manual,2022.0,Petrol,1197.0,4960.0,9658.0
Honda,Manual,2014.0,Petrol,1198.0,49345.0,4103.0
Renault,Manual,2020.0,Petrol,999.0,20780.0,4752.0
Honda,Manual,2017.0,Petrol,1199.0,57949.0,7788.0
Mahindra,Automatic,2021.0,Petrol,1997.0,31529.0,15114.0
Hyundai,Manual,2020.0,Petrol,1497.0,74138.0,13057.0
Honda,Manual,2023.0,Petrol,1199.0,14460.0,8360.0
Maruti,Manual,2017.0,Petrol,1197.0,48364.0,7029.0
Hyundai,Manual,2017.0,Petrol,1591.0,61762.0,7941.999999999999
Renault,Manual,2021.0,Petrol,999.0,23400.0,5203.0
Hyundai,Manual,2017.0,Petrol,1197.0,22405.0,7260.0
Hyundai,Manual,2018.0,Petrol,1591.0,34410.0,8921.0
Maruti,Manual,2021.0,Petrol,1197.0,14698.0,8745.0
Tata,Manual,2017.0,Petrol,1199.0,40095.0,5478.0
Maruti,Automatic,2019.0,Petrol,998.0,24638.0,4554.0
Hyundai,Automatic,2022.0,Petrol,1086.0,13969.0,6138.0
Hyundai,Manual,2014.0,Petrol,1086.0,50231.0,3773.0
Hyundai,Manual,2017.0,Petrol,1197.0,16481.0,7161.0
Hyundai,Manual,2019.0,Petrol,1197.0,26329.0,6721.0
KIA,Manual,2021.0,Petrol,1497.0,44031.0,13783.0
Maruti,Manual,2016.0,Petrol,1197.0,18951.0,6644.0
Hyundai,Automatic,2016.0,Petrol,1197.0,48004.0,5973.0
MG,Automatic,2021.0,Petrol,1451.0,22580.0,16356.999999999998
Maruti,Manual,2016.0,Petrol,1197.0,85369.0,5874.0
Hyundai,Manual,2013.0,Diesel,1120.0,101157.0,3751.0
Honda,Manual,2013.0,Petrol,1497.0,76062.0,4928.0
Tata,Manual,2022.0,Petrol,1199.0,21141.0,11407.0
Maruti,Manual,2013.0,Petrol,1373.0,83166.0,6138.0
Volkswagen,Manual,2013.0,Petrol,1198.0,69208.0,4961.0
Hyundai,Manual,2013.0,Petrol,1396.0,78896.0,4301.0
Maruti,Manual,2022.0,Petrol,1197.0,20059.0,7117.0
Ford,Manual,2020.0,Petrol,1194.0,34396.0,6974.0
Hyundai,Manual,2014.0,Petrol,1197.0,92801.0,4169.0
Maruti,Automatic,2016.0,Petrol,998.0,20323.0,3795.0
Hyundai,Manual,2015.0,Petrol,1197.0,70091.0,4664.0
Hyundai,Manual,2015.0,Petrol,814.0,72183.0,3091.0
Hyundai,Manual,2015.0,Petrol,1197.0,73474.0,4818.0
Honda,Automatic,2022.0,Petrol,1498.0,37952.0,15587.0
Skoda,Automatic,2021.0,Petrol,999.0,36124.0,11330.0
Maruti,Manual,2015.0,Petrol,998.0,65310.0,3926.9999999999995
Hyundai,Manual,2021.0,Petrol,998.0,19937.0,12397.0
Renault,Manual,2020.0,Petrol,999.0,14837.0,4708.0
Maruti,Manual,2016.0,Diesel,1248.0,72507.0,6226.0
Renault,Manual,2020.0,Petrol,999.0,42325.0,4444.0
Renault,Automatic,2020.0,Petrol,999.0,17346.0,7513.0
Honda,Manual,2012.0,Petrol,1497.0,92281.0,4477.0
Nissan,Automatic,2022.0,Petrol,999.0,16880.0,9823.0
Maruti,Automatic,2021.0,Petrol,1197.0,46325.0,9251.0
Maruti,Manual,2014.0,Petrol,796.0,76636.0,2959.0
Renault,Automatic,2022.0,Petrol,999.0,7542.0,8327.0
KIA,Manual,2020.0,Diesel,1493.0,44705.0,14850.0
Maruti,Manual,2020.0,Petrol,998.0,44412.0,4653.0
Maruti,Manual,2017.0,Petrol,998.0,73266.0,4895.0
Hyundai,Manual,2015.0,Petrol,1197.0,47394.0,5258.0
Tata,Manual,2021.0,Petrol,1199.0,22283.0,9515.0
Hyundai,Manual,2013.0,Petrol,814.0,83065.0,2827.0
Hyundai,Manual,2018.0,Petrol,1197.0,35676.0,7886.999999999999
Honda,Automatic,2019.0,Petrol,1498.0,67534.0,7755.0
Honda,Automatic,2017.0,Petrol,1199.0,82006.0,6336.0
Honda,Manual,2022.0,Petrol,1199.0,11651.0,9735.0
Renault,Manual,2014.0,Diesel,1461.0,62481.0,6820.0
Hyundai,Automatic,2019.0,Petrol,1086.0,27398.0,5797.0
Mahindra,Automatic,2021.0,Diesel,2179.0,38700.0,17941.0
Ford,Manual,2018.0,Petrol,1194.0,60618.0,6171.0
Skoda,Manual,2017.0,Petrol,1598.0,24847.0,7908.999999999999
Mahindra,Manual,2016.0,Diesel,1198.0,55202.0,4532.0
Honda,Manual,2018.0,Petrol,1199.0,95562.0,6292.0
Skoda,Manual,2017.0,Petrol,1598.0,24305.0,7908.999999999999
Tata,Automatic,2022.0,Petrol,1199.0,16221.0,9922.0
Maruti,Automatic,2017.0,Petrol,1197.0,51952.0,5555.0
Hyundai,Manual,2019.0,Petrol,998.0,34996.0,10175.0
Maruti,Manual,2012.0,Petrol,1197.0,64557.0,4279.0
Maruti,Manual,2013.0,Petrol,1197.0,75497.0,3894.0
KIA,Manual,2022.0,Petrol,1353.0,41209.0,11451.0
KIA,Automatic,2023.0,Petrol,998.0,5703.0,14718.0
Renault,Manual,2017.0,Petrol,999.0,21138.0,3751.0
Mahindra,Manual,2022.0,Petrol,1197.0,45399.0,9867.0
Maruti,Manual,2016.0,Petrol,1197.0,72633.0,6193.0
Honda,Automatic,2012.0,Petrol,1497.0,110307.0,4091.9999999999995
Honda,Automatic,2017.0,Petrol,1497.0,70058.0,8833.0
Honda,Manual,2019.0,Petrol,1199.0,20269.0,6721.0
Tata,Automatic,2017.0,Petrol,1199.0,57920.0,5071.0
Hyundai,Manual,2013.0,Petrol,1197.0,98732.0,3729.0
Maruti,Manual,2016.0,Petrol,1197.0,86301.0,5874.0
Hyundai,Manual,2019.0,Petrol,1197.0,62484.0,7183.0
Hyundai,Manual,2019.0,Petrol,1197.0,51792.0,7359.0
Honda,Manual,2020.0,Petrol,1497.0,30951.0,11704.0
Nissan,Manual,2021.0,Petrol,999.0,9840.0,7941.999999999999
Hyundai,Manual,2016.0,Petrol,1197.0,82571.0,3916.0
Maruti,Manual,2014.0,Petrol,1197.0,73631.0,3905.0
Tata,Manual,2022.0,Petrol,1199.0,20447.0,8183.999999999999
Honda,Manual,2012.0,Petrol,1497.0,116782.0,4169.0
Honda,Manual,2020.0,Petrol,1199.0,74928.0,8404.0
Maruti,Manual,2022.0,Petrol,1462.0,9884.0,11363.0
Maruti,Automatic,2017.0,Petrol,1197.0,105838.0,6226.0
Renault,Automatic,2018.0,Petrol,999.0,52734.0,3850.0
Maruti,Manual,2022.0,Petrol,1197.0,8524.0,7051.0
Hyundai,Manual,2014.0,Diesel,1396.0,102555.0,4576.0
Hyundai,Manual,2016.0,Petrol,1591.0,60817.0,9449.0
Hyundai,Manual,2014.0,Petrol,1197.0,82065.0,4069.9999999999995
Hyundai,Manual,2019.0,Petrol,1086.0,33811.0,5313.0
Tata,Manual,2022.0,Diesel,1497.0,31035.0,12100.0
Toyota,Automatic,2023.0,Petrol,1197.0,7757.0,10659.0
Honda,Manual,2014.0,Petrol,1198.0,109589.0,4191.0
Hyundai,Manual,2017.0,Petrol,1591.0,68811.0,9955.0
Hyundai,Manual,2014.0,Diesel,1582.0,89332.0,5555.0
Hyundai,Manual,2015.0,Petrol,1197.0,26534.0,4774.0
Maruti,Manual,2015.0,Petrol,998.0,39773.0,4400.0
MG,Manual,2019.0,Diesel,1956.0,49559.0,15916.999999999998
Hyundai,Manual,2018.0,Petrol,1591.0,15912.0,9647.0
Ford,Manual,2018.0,Diesel,1498.0,47693.0,8239.0
Renault,Manual,2020.0,Petrol,1498.0,41619.0,8701.0
Honda,Manual,2012.0,Petrol,1198.0,35444.0,3806.0
KIA,Manual,2021.0,Diesel,1493.0,39132.0,16103.999999999998
Honda,Manual,2013.0,Petrol,1198.0,55685.0,3355.0
Hyundai,Manual,2017.0,Petrol,1197.0,31072.0,6050.0
Mahindra,Manual,2021.0,Petrol,1197.0,9715.0,11506.0
Hyundai,Manual,2016.0,Diesel,1396.0,79701.0,7282.0
Honda,Manual,2017.0,Petrol,1199.0,34743.0,6479.0
Hyundai,Manual,2012.0,Diesel,1582.0,123296.0,4411.0
Tata,Automatic,2022.0,Petrol,1199.0,31940.0,11066.0
Hyundai,Manual,2014.0,Petrol,1197.0,40194.0,4796.0
Hyundai,Automatic,2022.0,Petrol,1999.0,11009.0,20779.0
Maruti,Automatic,2020.0,Petrol,1462.0,70110.0,9053.0
KIA,Automatic,2022.0,Petrol,1497.0,39295.0,16312.999999999998
Maruti,Automatic,2015.0,Petrol,998.0,38523.0,4114.0
Hyundai,Manual,2020.0,Petrol,1197.0,41269.0,7326.0
Maruti,Manual,2015.0,Diesel,1248.0,57858.0,8657.0
Maruti,Automatic,2017.0,Petrol,1373.0,73371.0,6886.0
Maruti,Manual,2016.0,Petrol,1197.0,70756.0,6105.0
Mahindra,Manual,2015.0,Diesel,2179.0,86773.0,8371.0
Maruti,Automatic,2016.0,Petrol,1197.0,91417.0,6072.0
Renault,Automatic,2016.0,Diesel,1461.0,41022.0,8371.0
Maruti,Manual,2021.0,Petrol,1462.0,30449.0,11418.0
Maruti,Manual,2022.0,Petrol,1462.0,59304.0,11407.0
Honda,Automatic,2022.0,Petrol,1498.0,9928.0,15125.0
Mahindra,Manual,2023.0,Petrol,1197.0,10190.0,10626.0
Hyundai,Automatic,2018.0,Petrol,1591.0,61288.0,9526.0
Maruti,Automatic,2016.0,Petrol,998.0,43855.0,4730.0
Hyundai,Automatic,2018.0,Petrol,1086.0,17268.0,5258.0
Maruti,Manual,2020.0,Petrol,1462.0,37548.0,8910.0
Maruti,Manual,2016.0,Petrol,796.0,14901.0,3278.0
Hyundai,Automatic,2019.0,Petrol,1591.0,57859.0,12474.0
Hyundai,Automatic,2020.0,Petrol,1497.0,30936.0,16004.999999999998
Hyundai,Automatic,2016.0,Petrol,1197.0,32979.0,5929.0
Volkswagen,Manual,2016.0,Petrol,1198.0,68602.0,5698.0
Maruti,Manual,2018.0,Petrol,1197.0,83348.0,5786.0
Toyota,Manual,2012.0,Petrol,1496.0,92396.0,4003.9999999999995
Mahindra,Manual,2022.0,Petrol,1997.0,31256.0,17061.0
Hyundai,Manual,2015.0,Petrol,1197.0,64338.0,5379.0
Ford,Manual,2015.0,Petrol,1499.0,64622.0,5544.0
Mahindra,Manual,2016.0,Diesel,1493.0,29721.0,7326.0
Maruti,Manual,2014.0,Diesel,1248.0,90881.0,7392.0
Maruti,Automatic,2015.0,Petrol,998.0,29983.0,4400.0
Honda,Manual,2016.0,Petrol,1497.0,34721.0,7502.0
Hyundai,Manual,2019.0,Petrol,998.0,23998.0,9009.0
Hyundai,Manual,2013.0,Petrol,1197.0,67134.0,3740.0
Maruti,Automatic,2016.0,Petrol,1373.0,49938.0,7293.0
MG,Automatic,2021.0,Petrol,1451.0,37246.0,19283.0
Hyundai,Manual,2015.0,Petrol,1197.0,78993.0,6237.0
Honda,Automatic,2014.0,Petrol,1497.0,74783.0,5302.0
Honda,Manual,2015.0,Petrol,1497.0,83531.0,6259.0
Toyota,Manual,2020.0,Petrol,1197.0,68494.0,6963.0
Hyundai,Manual,2017.0,Petrol,1197.0,58025.0,6930.0
KIA,Manual,2020.0,Petrol,1353.0,64932.0,14289.0
Hyundai,Manual,2014.0,Petrol,1591.0,101540.0,5148.0
Maruti,Automatic,2018.0,Petrol,1197.0,46324.0,7150.0
Maruti,Manual,2019.0,Petrol,1197.0,29056.0,6699.0
Maruti,Manual,2019.0,Petrol,998.0,25604.0,4290.0
Toyota,Automatic,2024.0,Petrol,1197.0,10441.0,11165.0
Tata,Automatic,2021.0,Petrol,1199.0,18030.0,11198.0
KIA,Automatic,2022.0,Petrol,1353.0,12150.0,17743.0
KIA,Manual,2022.0,Diesel,1493.0,37095.0,14069.0
KIA,Manual,2020.0,Diesel,1493.0,34099.0,15290.0
Mahindra,Automatic,2023.0,Petrol,1997.0,7136.0,17655.0
Nissan,Manual,2021.0,Petrol,999.0,49901.0,7491.0
Hyundai,Manual,2014.0,Petrol,1197.0,53582.0,4752.0
Nissan,Manual,2022.0,Petrol,999.0,19286.0,6226.0
Maruti,Manual,2016.0,Petrol,1197.0,33128.0,7117.0
Tata,Manual,2023.0,Petrol,1199.0,9112.0,9251.0
Maruti,Manual,2017.0,Petrol,1197.0,35892.0,6655.0
Hyundai,Manual,2013.0,Petrol,1197.0,55007.0,4653.0
